label,initial_state,t,delta,mu_power_reference
P0.5,3,103,1.669497873280079e-14,2.3613244107941955e-14
P0.5,3,104,1.2490009027033011e-14,1.745110406946683e-14
P0.5,3,105,9.381384558082573e-15,1.2897043364784176e-14
P0.5,3,106,7.0637939941775585e-15,9.53141571392883e-15
P0.5,3,107,5.342948306008566e-15,7.044086225203582e-15
P0.5,3,108,4.107825191113079e-15,5.2058531741083736e-15
P0.5,3,109,3.164135620181696e-15,3.847327588553331e-15
P0.5,3,110,2.4702462297909733e-15,2.8433244424298945e-15
P0.5,3,111,1.9984014443252818e-15,2.1013271417210396e-15
P0.5,3,112,1.609823385706477e-15,1.5529623319243791e-15
P0.5,3,113,1.3322676295501878e-15,1.1476994497871326e-15
P0.5,3,114,1.1379786002407855e-15,8.481944474528492e-16
P0.5,3,115,1.0269562977782698e-15,6.268486238477155e-16
P0.5,3,116,1.0269562977782698e-15,4.632654674877697e-16
P0.5,3,117,1.0408340855860843e-15,3.42371164587257e-16
P0.5,3,118,1.0547118733938987e-15,2.5302558158822663e-16
P0.5,3,119,1.0685896612017132e-15,1.8699572732780087e-16
P0.5,3,120,1.0824674490095276e-15,1.3819710172925966e-16
P0.5,3,121,1.096345236817342e-15,1.0213302303366564e-16
P0.5,3,122,1.124100812432971e-15,7.548026885853822e-17
P0.5,3,123,1.124100812432971e-15,5.578284885466721e-17
P0.5,3,124,1.124100812432971e-15,4.122569081165445e-17
P0.5,3,125,1.124100812432971e-15,3.0467385904331284e-17
P0.5,3,126,1.124100812432971e-15,2.251658093697792e-17
P0.5,3,127,1.124100812432971e-15,1.664062741330894e-17
P0.5,3,128,1.124100812432971e-15,1.2298069652920171e-17
P0.5,3,129,1.124100812432971e-15,9.088750888510032e-18
P0.5,3,130,1.124100812432971e-15,6.716939734828817e-18
P0.5,3,131,1.124100812432971e-15,4.9640792177899065e-18
P0.5,3,132,1.124100812432971e-15,3.6686472490915784e-18
P0.5,3,133,1.124100812432971e-15,2.711272735139664e-18
P0.5,3,134,1.124100812432971e-15,2.0037358037439967e-18
P0.5,3,135,1.124100812432971e-15,1.4808385446323533e-18
P0.5,3,136,1.124100812432971e-15,1.0943971711098074e-18
P0.5,3,137,1.124100812432971e-15,8.08801994298779e-19
P0.5,3,138,1.124100812432971e-15,5.977360717392119e-19
P0.5,3,139,1.124100812432971e-15,4.417501613209902e-19
P0.5,3,140,1.124100812432971e-15,3.264705180989319e-19
P0.5,3,141,1.124100812432971e-15,2.4127438656516604e-19
P0.5,3,142,1.124100812432971e-15,1.7831113802060528e-19
P0.5,3,143,1.124100812432971e-15,1.3177885309270426e-19
P0.5,3,144,1.124100812432971e-15,9.738968813278387e-20
P0.5,3,145,1.124100812432971e-15,7.197476022900682e-20
P0.5,3,146,1.124100812432971e-15,5.3192141892475964e-20
P0.5,3,147,1.124100812432971e-15,3.9311057794521247e-20
P0.5,3,148,1.124100812432971e-15,2.905239777800301e-20
P0.5,3,149,1.124100812432971e-15,2.1470849781329158e-20
P0.5,3,150,1.124100812432971e-15,1.5867791493666176e-20
P0.5,3,151,1.124100812432971e-15,1.1726913906566292e-20
P0.5,3,152,1.124100812432971e-15,8.666644619505546e-21
P0.5,3,153,1.124100812432971e-15,6.40498681573397e-21
P0.5,3,154,1.124100812432971e-15,4.733533900466602e-21
P0.5,3,155,1.124100812432971e-15,3.498265309746612e-21
P0.5,3,156,1.124100812432971e-15,2.5853538676822893e-21
P0.5,3,157,1.124100812432971e-15,1.91067687248224e-21
P0.5,3,158,1.124100812432971e-15,1.412064381852404e-21
P0.5,3,159,1.124100812432971e-15,1.043570394980403e-21
P0.5,3,160,1.124100812432971e-15,7.71239033627424e-22
P0.5,3,161,1.124100812432971e-15,5.699755855969188e-22
P0.5,3,162,1.124100812432971e-15,4.21234084390874e-22
P0.5,3,163,1.124100812432971e-15,3.1130834080689997e-22
P0.5,3,164,1.124100812432971e-15,2.300689489457767e-22
P0.5,3,165,1.124100812432971e-15,1.7002988462119997e-22
P0.5,3,166,1.124100812432971e-15,1.2565868534963492e-22
P0.5,3,167,1.124100812432971e-15,9.286664658378405e-23
P0.5,3,168,1.124100812432971e-15,6.863205693837464e-23
P0.5,3,169,1.124100812432971e-15,5.0721754395886637e-23
P0.5,3,170,1.124100812432971e-15,3.7485345533308045e-23
P0.5,3,171,1.124100812432971e-15,2.770312554223185e-23
P0.5,3,172,1.124100812432971e-15,2.047368521991401e-23
P0.5,3,173,1.124100812432971e-15,1.5130848172532796e-23
P0.5,3,174,1.124100812432971e-15,1.118228418387301e-23
P0.5,3,175,1.124100812432971e-15,8.264142111734975e-24
P0.5,3,176,1.124100812432971e-15,6.107521837215276e-24
P0.5,3,177,1.124100812432971e-15,4.5136957336555665e-24
P0.5,3,178,1.124100812432971e-15,3.3357963702852246e-24
P0.5,3,179,1.124100812432971e-15,2.4652830143240678e-24
P0.5,3,180,1.124100812432971e-15,1.8219398506615375e-24
P0.5,3,181,1.124100812432971e-15,1.3464842779273026e-24
P0.5,3,182,1.124100812432971e-15,9.951041523391183e-25
P0.5,3,183,1.124100812432971e-15,7.354205988404556e-25
P0.5,3,184,1.124100812432971e-15,5.435043718062408e-25
P0.5,3,185,1.124100812432971e-15,4.01670829778567e-25
P0.5,3,186,1.124100812432971e-15,2.968503361965965e-25
P0.5,3,187,1.124100812432971e-15,2.193839222743937e-25
P0.5,3,188,1.124100812432971e-15,1.6213323511489098e-25
P0.5,3,189,1.124100812432971e-15,1.1982275481401008e-25
P0.5,3,190,1.124100812432971e-15,8.85536673652651e-26
P0.5,3,191,1.124100812432971e-15,6.544459786465478e-26
P0.5,3,192,1.124100812432971e-15,4.8366098402225716e-26
P0.5,3,193,1.124100812432971e-15,3.574442430667262e-26
P0.5,3,194,1.124100812432971e-15,2.641651717262877e-26
P0.5,3,195,1.124100812432971e-15,1.952283168822843e-26
P0.5,3,196,1.124100812432971e-15,1.4428130500178566e-26
P0.5,3,197,1.124100812432971e-15,1.0662948544278169e-26
P0.5,3,198,1.124100812432971e-15,7.880332913298557e-27
P0.5,3,199,1.124100812432971e-15,5.823871939974777e-27
P0.5,3,200,1.124100812432971e-15,4.304067448214996e-27
P0.8,0,0,0.7199248120300767,0.7199248120300767
P0.8,0,1,0.6399248120300768,0.6447758407388332
P0.8,0,2,0.5689248120300767,0.5774712551275434
P0.8,0,3,0.5058988120300768,0.5171922231398458
P0.8,0,4,0.44993939203007677,0.46320538607113404
P0.8,0,5,0.4002438190300769,0.4148539364778745
P0.8,0,6,0.3561018029120769,0.37154962741464875
P0.8,0,7,0.3168847032304569,0.33276561578276576
P0.8,0,8,0.28203601293725633,0.29803005272215083
P0.8,0,9,0.25106296613841195,0.2669203430667917
P0.8,0,10,0.22352913547536918,0.23905800402389563
P0.8,0,11,0.19904790096893688,0.21410406052710834
P0.8,0,12,0.17727668642537914,0.19175492124335472
P0.8,0,13,0.1579118720311063,0.17173868506052745
P0.8,0,14,0.14068430276472185,0.15381183312050803
P0.8,0,15,0.1253553219202287,0.13775626615257347
P0.8,0,16,0.11171326752657948,0.12337665106319083
P0.8,0,17,0.09957037691005528,0.11049804450063473
P0.8,0,18,0.08876005120309234,0.09896376448255717
P0.8,0,19,0.0791344373666147,0.08863348419258937
P0.8,0,20,0.07056229035955805,0.07938152475497866
P0.8,0,21,0.06292708254407918,0.07109532621704327
P0.8,0,22,0.05612533133250085,0.06367407813731606
P0.8,0,23,0.05006511952775376,0.05702749311902158
P0.8,0,24,0.044664785840341156,0.05107470836761355
P0.8,0,25,0.039851765732025354,0.04574330190864839
P0.8,0,26,0.03556156508371164,0.0409684114972368
P0.8,0,27,0.03173685125116839,0.03669194549966665
P0.8,0,28,0.028326647891312756,0.03286187614673105
P0.8,0,29,0.0252856215436921,0.029431606560434413
P0.8,0,30,0.022573449362737044,0.02635940385328163
P0.8,0,31,0.020154258639385803,0.02360789140319844
P0.8,0,32,0.017996129846011913,0.021143594127066165
P0.8,0,33,0.01607065590399255,0.01893653122063835
P0.8,0,34,0.014352551224342161,0.01695985141008608
P0.8,0,35,0.012819304822313943,0.015189506277618179
P0.8,0,36,0.011450872468789994,0.013603957686833945
P0.8,0,37,0.0102294034252301,0.012183915748325976
P0.8,0,38,0.00913899782423322,0.010912104137605122
P0.8,0,39,0.008165491212573012,0.009773049910189928
P0.8,0,40,0.007296263175089246,0.008752895256736936
P0.8,0,41,0.0065200673123884945,0.007839228908012304
P0.8,0,42,0.005826880158486689,0.007020935138566432
P0.8,0,43,0.005207766901223321,0.006288058532080241
P0.8,0,44,0.004654762012794439,0.005631682863109388
P0.8,0,45,0.004160763113891977,0.005043822621693628
P0.8,0,46,0.0037194365860339917,0.004517325861112548
P0.8,0,47,0.003325133615674797,0.0040457871868269935
P0.8,0,48,0.002972815503181944,0.003623469828023917
P0.8,0,49,0.0026579872020445344,0.0032452358436818405
P0.8,0,50,0.002376638170746931,0.0029064836140393195
P0.8,0,51,0.002125189723377968,0.002603091856983465
P0.8,0,52,0.0019004481568106468,0.0023313694882581767
P0.8,0,53,0.001699563013562902,0.002088010715488062
P0.8,0,54,0.0015199899114504423,0.001870054819688952
P0.8,0,55,0.0013594574349438115,0.001674850134964201
P0.8,0,56,0.0012159376396898985,0.0015000217881613659
P0.8,0,57,0.001087619771789325,0.0013434428060077838
P0.8,0,58,0.000972886847874388,0.0012032082382125446
P0.8,0,59,0.000870294781462097,0.001077611981714797
P0.8,0,60,0.0007785537760325312,0.0009651260241206557
P0.8,0,61,0.0006965117363241097,0.0008643818538029848
P0.8,0,62,0.0006231394768831805,0.0007741538104980979
P0.8,0,63,0.0005575175313633635,0.0006933441738416272
P0.8,0,64,0.00049882438778448,0.0006209698084297033
P0.8,0,65,0.0004463259942478759,0.0005561502029283676
P0.8,0,66,0.00039936639673797403,0.0004980967577142344
P0.8,0,67,0.0003573593858626628,0.0004461031907191234
P0.8,0,68,0.00031978104291370546,0.00039953694475553377
P0.8,0,69,0.00028616308765352927,0.0003578314917839109
P0.8,0,70,0.0002560869409264088,0.00032047944049490973
P0.8,0,71,0.0002291784246992723,0.0002870263633530434
P0.8,0,72,0.00020510303059217971,0.00025706526800112103
P0.8,0,73,0.00018356169548268408,0.00023023164576421306
P0.8,0,74,0.00016428702945814333,0.00020619903701291504
P0.8,0,75,0.00014703994734885373,0.0001846750594338255
P0.8,0,76,0.00013160666037430324,0.00016539785088691202
P0.8,0,77,0.0001177959891551228,0.0001481328835733328
P0.8,0,78,0.00010543696354492482,0.00013267011075466736
P0.8,0,79,9.437667847805864e-05,0.00011882141131035362
P0.8,0,80,8.447837836340899e-05,0.00010641830104364738
P0.8,0,81,7.561974552154627e-05,9.530988289170032e-05
P0.8,0,82,6.769137080997467e-05,8.536101110187659e-05
P0.8,0,83,6.059538693740929e-05,7.645064703955497e-05
P0.8,0,84,5.424424706874931e-05,6.847038662406523e-05
P0.8,0,85,4.855963319574941e-05,6.13231414774467e-05
P0.8,0,86,4.347148041811133e-05,5.492195774079701e-05
P0.8,0,87,3.891710476726373e-05,4.9188958187852566e-05
P0.8,0,88,3.484042353381345e-05,4.405439476548411e-05
P0.8,0,89,3.11912582423024e-05,3.945580003425242e-05
P0.8,0,90,2.7924711474378028e-05,3.53372271853933e-05
P0.8,0,91,2.500060968217699e-05,3.164856938822832e-05
P0.8,0,92,2.2383004975395915e-05,2.834495018713661e-05
P0.8,0,93,2.0039729614701463e-05,2.538617753161676e-05
P0.8,0,94,1.7941997613915572e-05,2.2736254797132402e-05
P0.8,0,95,1.6064048451225332e-05,2.0362942847788558e-05
P0.8,0,96,1.4382828421671823e-05,1.8237367812864264e-05
P0.8,0,97,1.2877705640290671e-05,1.633366980538466e-05
P0.8,0,98,1.1530215130700627e-05,1.462868830901942e-05
P0.8,0,99,1.0323830811620471e-05,1.3101680405703646e-05
P0.8,0,100,9.24376153482731e-06,1.1734068415919719e-05
P0.8,0,101,8.27676862874549e-06,1.0509213881415082e-05
P0.8,0,102,7.411002674609368e-06,9.412215140614624e-06
P0.8,0,103,6.635857480480345e-06,8.429726034016771e-06
P0.8,0,104,5.941839437181851e-06,7.549793533931041e-06
P0.8,0,105,5.3204506309523225e-06,6.761712323149689e-06
P0.8,0,106,4.764084260422408e-06,6.055894553347924e-06
P0.8,0,107,4.265931059385664e-06,5.423753198684725e-06
P0.8,0,108,3.819895564596831e-06,4.857597585476437e-06
P0.8,0,109,3.4205211900395494e-06,4.350539826950215e-06
P0.8,0,110,3.0629231793644074e-06,3.896411024756306e-06
P0.8,0,111,2.742728606508482e-06,3.4896862177412323e-06
P0.8,0,112,2.456022681743275e-06,3.1254171649036306e-06
P0.8,0,113,2.1993006993348274e-06,2.799172144765763e-06
P0.8,0,114,1.96942503274955e-06,2.506982038755828e-06
P0.8,0,115,1.7635866460391503e-06,2.2452920426479366e-06
P0.8,0,116,1.5792706466594142e-06,2.01091841857793e-06
P0.8,0,117,1.4142254541188448e-06,1.8010097614771764e-06
P0.8,0,118,1.2664352044694516e-06,1.6130123086892271e-06
P0.8,0,119,1.1340950507865433e-06,1.444638870723812e-06
P0.8,0,120,1.0155890543400714e-06,1.2938410051576745e-06
P0.8,0,121,9.094703954382055e-07,1.1587840951480694e-06
P0.8,0,122,8.144436592222304e-07,1.0378250293624694e-06
P0.8,0,123,7.293489789894636e-07,9.294922117770185e-07
P0.8,0,124,6.531478420473968e-07,8.32467658141621e-07
P0.8,0,125,5.849103834193459e-07,7.455709612960623e-07
P0.8,0,126,5.238040109573072e-07,6.677449302581406e-07
P0.8,0,127,4.6908322291761007e-07,5.980427283679993e-07
P0.8,0,128,4.200804919335388e-07,5.356163540104696e-07
P0.8,0,129,3.761981043765017e-07,4.797063237711288e-07
P0.8,0,130,3.3690085439463946e-07,4.296324325106641e-07
P0.8,0,131,3.0170950281183107e-07,3.847854779439944e-07
P0.8,0,132,2.7019492163105063e-07,3.446198490448302e-07
P0.8,0,133,2.4197285131144497e-07,3.0864688810570827e-07
P0.8,0,134,2.1669920674538545e-07,2.764289456958854e-07
P0.8,0,135,1.940658749949309e-07,2.4757405618931153e-07
P0.8,0,136,1.7379695282926377e-07,2.2173116908480371e-07
P0.8,0,137,1.5564537780843324e-07,1.9858587810234533e-07
P0.8,0,138,1.3938991233475306e-07,1.7785659609541254e-07
P0.8,0,139,1.2483244275773853e-07,1.592911292430573e-07
P0.8,0,140,1.117955617246924e-07,1.426636088431406e-07
P0.8,0,141,1.0012040289886226e-07,1.2777174337870862e-07
P0.8,0,142,8.96647026626951e-08,1.1443435742596894e-07
P0.8,0,143,8.03010641869939e-08,1.024891874620578e-07
P0.8,0,144,7.19154032990943e-08,9.179090775624973e-08
P0.8,0,145,6.440555692932559e-08,8.22093623274704e-08
P0.8,0,146,5.768003692729895e-08,7.362798145799091e-08
P0.8,0,147,5.1656914260012066e-08,6.594236349850375e-08
P0.8,0,148,4.626282013031613e-08,5.905900471072694e-08
P0.8,0,149,4.14320509983801e-08,5.289416169471706e-08
P0.8,0,150,3.710576776394525e-08,4.737283256110661e-08
P0.8,0,151,3.323127822918437e-08,4.242784445313908e-08
P0.8,0,152,2.9761394917948714e-08,3.799903631723462e-08
P0.8,0,153,2.665385964717437e-08,3.403252697961856e-08
P0.8,0,154,2.387082873034352e-08,3.048005962438455e-08
P0.8,0,155,2.137841141613972e-08,2.7298414697868844e-08
P0.8,0,156,1.9146257176916315e-08,2.444888409669142e-08
P0.8,0,157,1.7147185643606733e-08,2.189680024240075e-08
P0.8,0,158,1.5356855440074035e-08,1.9611114313413036e-08
P0.8,0,159,1.3753467614785464e-08,1.7564018502987765e-08
P0.8,0,160,1.231750000607601e-08,1.5730607707604933e-08
P0.8,0,161,1.1031469390743176e-08,1.4088576529822396e-08
P0.8,0,162,9.87971857102643e-09,1.26179479093299e-08
P0.8,0,163,8.848225513391483e-09,1.1300830080707228e-08
P0.8,0,164,7.924432623984679e-09,1.0121198901018412e-08
P0.8,0,165,7.0970937321446215e-09,9.06470289902505e-09
P0.8,0,166,6.356137186025457e-09,8.118488674234549e-09
P0.8,0,167,5.692543075808132e-09,7.271044521576495e-09
P0.8,0,168,5.0982334742766255e-09,6.512060379234587e-09
P0.8,0,169,4.565973932280087e-09,5.832302395750196e-09
P0.8,0,170,4.0892855907026515e-09,5.2235005903725365e-09
P0.8,0,171,3.662366035439568e-09,4.67824823992389e-09
P0.8,0,172,3.2800188398685037e-09,4.189911768113742e-09
P0.8,0,173,2.9375901572370466e-09,3.75255004100929e-09
P0.8,0,174,2.6309120298995126e-09,3.360842086805621e-09
P0.8,0,175,2.356251860291536e-09,3.0100223605295284e-09
P0.8,0,176,2.110266683619244e-09,2.6958227661030144e-09
P0.8,0,177,1.889962547574342e-09,2.4144207304030795e-09
P0.8,0,178,1.6926582496745723e-09,2.1623926975833634e-09
P0.8,0,179,1.5159524607843977e-09,1.936672477866449e-09
P0.8,0,180,1.3576945956383923e-09,1.7345139440754968e-09
P0.8,0,181,1.2159586670890121e-09,1.5534576220687126e-09
P0.8,0,182,1.089019652233958e-09,1.3913007686136768e-09
P0.8,0,183,9.753327867567663e-10,1.2460705726669561e-09
P0.8,0,184,8.735144413352103e-10,1.1160001540239873e-09
P0.8,0,185,7.823256070738083e-10,9.995070673372233e-10
P0.8,0,186,7.006565050371449e-10,8.951740499809858e-10
P0.8,0,187,6.275132774513636e-10,8.017317795402819e-10
P0.8,0,188,5.62005886273198e-10,7.180434311500431e-10
P0.8,0,189,5.033371081042404e-10,6.430908468083517e-10
P0.8,0,190,4.5079301402850547e-10,5.759621483986026e-10
P0.8,0,191,4.037342543616873e-10,5.158406437198038e-10
P0.8,0,192,3.615880789231696e-10,4.619948905550461e-10
P0.8,0,193,3.238416756978779e-10,4.1376979789693677e-10
P0.8,0,194,2.9003578705388833e-10,3.7057865606691816e-10
P0.8,0,195,2.597589365826991e-10,3.3189599876637073e-10
P0.8,0,196,2.3264275228473963e-10,2.972512102187431e-10
P0.8,0,197,2.083573036326669e-10,2.662227996267735e-10
P0.8,0,198,1.8660709089068916e-10,2.3843327328747147e-10
P0.8,0,199,1.6712739525637232e-10,2.1354454197866799e-10
P0.8,0,200,1.496811702361711e-10,1.9125380774309583e-10
P0.8,1,0,0.7142857142857129,0.7142857142857129
P0.8,1,1,0.614285714285713,0.6397253772343487
P0.8,1,2,0.5282857142857129,0.5729479815886829
P0.8,1,3,0.45432571428571294,0.5131411091204715
P0.8,1,4,0.39072011428571296,0.459577145449165
P0.8,1,5,0.336019298285713,0.4116044278370539
P0.8,1,6,0.28897659652571295,0.3686393170171434
P0.8,1,7,0.24851987301211298,0.3301590965990873
P0.8,1,8,0.213727090790417,0.29569561366688474
P0.8,1,9,0.18380529807975843,0.2648295831994267
P0.8,1,10,0.15807255634859207,0.2371854870210965
P0.8,1,11,0.13594239845978895,0.21242700522271757
P0.8,1,12,0.11691046267541831,0.19025292447121278
P0.8,1,13,0.10054299790085955,0.17039347342819886
P0.8,1,14,0.086466978194739,0.152607040693976
P0.8,1,15,0.07436160124747536,0.13667723534720025
P0.8,1,16,0.06395097707282861,0.12241025431857003
P0.8,1,17,0.05499784028263245,0.10963252456981991
P0.8,1,18,0.047298142643063715,0.09818859139261507
P0.8,1,19,0.04067640267303459,0.08793922713625019
P0.8,1,20,0.03498170629880952,0.07875973735480878
P0.8,1,21,0.030084267416975966,0.07053844376625673
P0.8,1,22,0.025872469978599183,0.0631753255670496
P0.8,1,23,0.022250324181595074,0.056580802572397164
P0.8,1,24,0.019135278796171565,0.05067464537778869
P0.8,1,25,0.016456339764707367,0.045384999282731896
P0.8,1,26,0.01415245219764813,0.04064751010169692
P0.8,1,27,0.012171108889977203,0.036404541226823156
P0.8,1,28,0.010467153645380228,0.032604472417122055
P0.8,1,29,0.009001752135026811,0.02920107178319851
P0.8,1,30,0.007741506836122833,0.026152933327015605
P0.8,1,31,0.006657695879065437,0.023422973193773813
P0.8,1,32,0.005725618455996076,0.020977978507271827
P0.8,1,33,0.004924031872156412,0.01878820329984998
P0.8,1,34,0.0042346674100543075,0.016827006620973063
P0.8,1,35,0.0036418139726465265,0.01507052842165766
P0.8,1,36,0.00313196001647581,0.013497399271532318
P0.8,1,37,0.0026950957929206126,0.012088480376929115
P0.8,1,38,0.002324073064647908,0.010826630737049424
P0.8,1,39,0.0020032244710224273,0.009696498605410333
P0.8,1,40,0.0017258722766437251,0.008684334719477863
P0.8,1,41,0.001486213857724017,0.007777825026226275
P0.8,1,42,0.0012792088603177515,0.006965940868551522
P0.8,1,43,0.0011042432175546457,0.006238804809896819
P0.8,1,44,0.000971518339074981,0.005587570464703808
P0.8,1,45,0.0008547543048972733,0.005004314872698618
P0.8,1,46,0.0007520393450764634,0.0044819421076312295
P0.8,1,47,0.0006616884841035703,0.004014096947765668
P0.8,1,48,0.0005822170972501345,0.0035950875578305034
P0.8,1,49,0.0005123174631039701,0.0032198162417730923
P0.8,1,50,0.0004522072497245705,0.00288371742385101
P0.8,1,51,0.0003993901208245998,0.002582702103534498
P0.8,1,52,0.0003529037239538152,0.0023131081084545786
P0.8,1,53,0.00031196819646424345,0.002071655540170915
P0.8,1,54,0.00027590241424292616,0.0018554068707096576
P0.8,1,55,0.0002441111609907537,0.0016617312044031169
P0.8,1,56,0.00021607400435509627,0.0014882722702384249
P0.8,1,57,0.00019133564723129715,0.0013329197553079784
P0.8,1,58,0.00016949755452225213,0.0011937836306025195
P0.8,1,59,0.00015021068315254626,0.0010691711567927446
P0.8,1,60,0.0001331691667965651,0.0009575662902502549
P0.8,1,61,0.00011810482714567916,0.000857611238760138
P0.8,1,62,0.00010478240107218706,0.0007680899425307466
P0.8,1,63,9.299538814443176e-05,0.0006879132795295489
P0.8,1,64,8.256243595235191e-05,0.0006161058151521835
P0.8,1,65,7.332419190850259e-05,0.0005517939350203103
P0.8,1,66,6.514055984914446e-05,0.0004941952165310922
P0.8,1,67,5.788830808758916e-05,0.00044260890985186994
P0.8,1,68,5.14589827567552e-05,0.0003964074125511807
P0.8,1,69,4.57570864756951e-05,0.0003550286341459154
P0.8,1,70,4.069848772703111e-05,0.00031796915767118853
P0.8,1,71,3.620903095111205e-05,0.00028477811507612546
P0.8,1,72,3.222332135568995e-05,0.00025505170193322607
P0.8,1,73,2.8683661888656564e-05,0.00022842826472689451
P0.8,1,74,2.553912280382764e-05,0.00020458390095276082
P0.8,1,75,2.2744726829476702e-05,0.00018322851849831174
P0.8,1,76,2.0260735182117684e-05,0.00016410230636299298
P0.8,1,77,1.8052021598755075e-05,0.0001469725737803296
P0.8,1,78,1.608752323650764e-05,0.0001316309192866146
P0.8,1,79,1.433975873645077e-05,0.00011789069529486733
P0.8,1,80,1.2784405008223199e-05,0.00010558473732790035
P0.8,1,81,1.139992537935175e-05,9.456333028419314e-05
P0.8,1,82,1.0167242701544787e-05,8.469238699402864e-05
P0.8,1,83,9.069451827381503e-06,7.585181690608554e-05
P0.8,1,84,8.091566582754672e-06,6.793406505781901e-05
P0.8,1,85,7.220296981469421e-06,6.08428035546466e-05
P0.8,1,86,6.4438529684823775e-06,5.449175963838845e-05
P0.8,1,87,5.751771444573173e-06,4.880366608716422e-05
P0.8,1,88,5.134763736577841e-06,4.370932117724254e-05
P0.8,1,89,4.584581029615231e-06,3.914674677027639e-05
P0.8,1,90,4.093895590584484e-06,3.5060434283157694e-05
P0.8,1,91,3.656195879678248e-06,3.1400669366910476e-05
P0.8,1,92,3.265693883536258e-06,2.812292707862106e-05
P0.8,1,93,2.917243209041298e-06,2.518733018802697e-05
P0.8,1,94,2.6062666561715853e-06,2.2558164028486364e-05
P0.8,1,95,2.328692144698552e-06,2.0203441989972897e-05
P0.8,1,96,2.080896007963795e-06,1.809451636785481e-05
P0.8,1,97,1.8596527848468991e-06,1.6205729833018654e-05
P0.8,1,98,1.6620907481723624e-06,1.4514103283100146e-05
P0.8,1,99,1.4856524983147823e-06,1.2999056277199384e-05
P0.8,1,100,1.3280600316134539e-06,1.1642156652870691e-05
P0.8,1,101,1.1872837635817923e-06,1.0426896279210742e-05
P0.8,1,102,1.061515050082562e-06,9.338490217842146e-06
P0.8,1,103,9.491418017509856e-07,8.363696848371696e-06
P0.8,1,104,8.487268367690648e-07,7.490656769957659e-06
P0.8,1,105,7.589886576453431e-07,6.7087485190518835e-06
P0.8,1,106,6.787843754019196e-07,6.008459347969195e-06
P0.8,1,107,6.070945361008606e-07,5.381269492167589e-06
P0.8,1,108,5.430096341463297e-07,4.819548518227255e-06
P0.8,1,109,4.857181207518213e-07,4.316462491491057e-06
P0.8,1,110,4.3449573923493023e-07,3.865890833961855e-06
P0.8,1,111,3.886960376758841e-07,3.4623518609442892e-06
P0.8,1,112,3.477419262681858e-07,3.100936090504895e-06
P0.8,1,113,3.1111816294060457e-07,2.7772465143889963e-06
P0.8,1,114,2.783646632087411e-07,2.4873451037263986e-06
P0.8,1,115,2.4907054234357684e-07,2.2277048987107374e-06
P0.8,1,116,2.2286880878297222e-07,1.9951670993723503e-06
P0.8,1,117,1.9943163637181627e-07,1.7869026354081571e-06
P0.8,1,118,1.7846615119054832e-07,1.600377747524553e-06
P0.8,1,119,1.5971067644782178e-07,1.4333231615536455e-06
P0.8,1,120,1.4293138486665136e-07,1.283706480313092e-06
P0.8,1,121,1.279193139330781e-07,1.1497074573270615e-06
P0.8,1,122,1.144877036923786e-07,1.02969585158678e-06
P0.8,1,123,1.0246962243998237e-07,9.222115939301973e-07
P0.8,1,124,9.171584840206304e-08,8.259470237436415e-07
P0.8,1,125,8.20929796224723e-08,7.397309798759856e-07
P0.8,1,126,7.348174714538747e-08,6.625145522143404e-07
P0.8,1,127,6.577550949737887e-08,5.933583205739916e-07
P0.8,1,128,5.887890870692747e-08,5.314209256500721e-07
P0.8,1,129,5.2706670375379794e-08,4.7594883298440784e-07
P0.8,1,130,4.718253224234026e-08,4.262671654152785e-07
P0.8,1,131,4.2238287242812866e-08,3.8177149247706857e-07
P0.8,1,132,3.781292899629474e-08,3.41920476859099e-07
P0.8,1,133,3.385188836191322e-08,3.0622928845997036e-07
P0.8,1,134,3.030635137291071e-08,2.7426370591236557e-07
P0.8,1,135,2.713264997400433e-08,2.456348338170705e-07
P0.8,1,136,2.4291717387603384e-08,2.1999437141573124e-07
P0.8,1,137,2.1748601627957775e-08,1.9703037514070733e-07
P0.8,1,138,1.9472030696188192e-08,1.7646346348892033e-07
P0.8,1,139,1.7434023780182883e-08,1.580434180479413e-07
P0.8,1,140,1.5609543699279804e-08,1.4154613932217548e-07
P0.8,1,141,1.3976186513664501e-08,1.267709203235224e-07
P0.8,1,142,1.2513903552280325e-08,1.1353800475683555e-07
P0.8,1,143,1.1204753305738002e-08,1.0168640009290289e-07
P0.8,1,144,1.003267929844398e-08,9.107191892264949e-08
P0.8,1,145,8.983311566845842e-09,8.156542476354732e-08
P0.8,1,146,8.04378902374836e-09,7.305126097659642e-08
P0.8,1,147,7.202600849076646e-09,6.542584367997734e-08
P0.8,1,148,6.449444076017663e-09,5.8596401540668776e-08
P0.8,1,149,5.77509697008427e-09,5.2479847112251696e-08
P0.8,1,150,5.171305064721743e-09,4.700176598752073e-08
P0.8,1,151,4.630679714678898e-09,4.209551146786627e-08
P0.8,1,152,4.146606863431046e-09,3.770139373511513e-08
P0.8,1,153,3.7131658719991023e-09,3.37659536612402e-08
P0.8,1,154,3.3250567577081114e-09,3.024131242106026e-08
P0.8,1,155,2.9775347881733083e-09,2.7084588995274458e-08
P0.8,1,156,2.666352416635931e-09,2.425737847713499e-08
P0.8,1,157,2.3877071847477893e-09,2.172528483580222e-08
P0.8,1,158,2.138194690748385e-09,1.945750245195019e-08
P0.8,1,159,1.914767164268305e-09,1.742644133455698e-08
P0.8,1,160,1.7146959685465646e-09,1.5607391459242425e-08
